DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
433927,237,1,1,1,"60,3976094656053",enero,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
433928,237,6,1,6,"82,7190612282249",octubre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
433929,237,1,1,1,"47,945497177858",octubre,este municipio,raponazo,tarde,Calle/Avenida,no,si,si,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
433931,237,3,1,3,"42,3270783139778",enero,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
433931,237,4,1,4,"42,3270783139778",junio,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
433932,237,1,1,1,"67,9262341818504",noviembre,este municipio,raponazo,noche,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433933,237,3,1,3,"38,1722333813765",julio,este municipio,descuido,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,policia,recuperar bienes,si,,,no,2018
433933,237,4,1,4,"38,1722333813765",julio,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,si,si,no,no,,,,,,desconfianza en la justicia,no,2018
433936,237,1,1,1,"66,5433435271092",diciembre,este municipio,cosquilleo,noche,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
433936,237,2,1,2,"66,5433435271092",septiembre,este municipio,raponazo,tarde,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433937,237,1,1,1,"37,5323333371694",febrero,este municipio,cosquilleo,tarde,Calle/Avenida,si,si,no,no,no,,,,,,no,si,Fiscalía,fiscalia,requisito para tramite,si,,,no,2018
433943,237,3,1,3,"49,909384793165",diciembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433943,237,5,1,5,"49,909384793165",agosto,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433944,237,1,1,1,"41,7733273529291",septiembre,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433949,237,2,1,2,"50,8518355739843",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
433956,237,4,1,4,"52,5780083912038",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,justicia,no,espera excesiva,,no,2018
433958,237,1,1,1,"58,336588763075",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
433959,237,1,1,1,"44,0273811041216",febrero,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
433959,237,2,1,2,"44,0273811041216",junio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
433962,237,1,1,1,"55,7332213064342",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433965,237,2,1,2,"39,1725530399753",junio,este municipio,raponazo,noche,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
433969,237,1,1,1,"51,1359947911202",junio,este municipio,raponazo,mañana,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,si,Fiscalía,policia,requisito para tramite,si,,,no,2018
433969,237,2,1,2,"51,1359947911202",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
433974,237,4,1,4,"53,3587373328368",octubre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,si,no,no,si,no,no,no,no,si,C.A.I.,policia,evitar ocurrencia,si,,,no,2018
433979,237,1,1,1,"53,6935852181475",mayo,otro,descuido,noche,Transporte público,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
433982,237,2,1,2,"41,7733273529291",noviembre,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,si,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
433983,237,2,1,2,"71,7740429650074",febrero,este municipio,atraco,noche,Otro lugar,si,no,si,no,no,no,si,no,no,no,no,si,C.A.I.,policia,proteccion,no,requisitos excesivos,,no,2018
433989,237,2,1,2,"49,4312065881442",febrero,este municipio,raponazo,tarde,Calle/Avenida,si,si,si,no,no,no,si,no,si,no,no,si,denuncias en línea,policia,requisito para tramite,,,,no,2018
433991,237,1,1,1,"48,6504776465113",septiembre,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
433994,237,1,1,1,"39,1725530399753",junio,este municipio,atraco,mañana,Mercado/Comercio,si,no,no,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,evitar ocurrencia,no,espera excesiva,,no,2018
433999,237,1,1,1,"62,6955347439522",octubre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434001,237,1,1,1,"33,4969326877504",febrero,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,si,Fiscalía,fiscalia,evitar ocurrencia,no,espera excesiva,,no,2018
434002,237,2,1,2,"57,2065461159938",noviembre,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
434003,237,1,1,1,"44,6150769970923",octubre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,denuncias en línea,policia,recuperar bienes,,,,no,2018
434013,237,2,1,2,"47,6396480520639",octubre,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,si,Estación de Policía,policia,requisito para tramite,no,otro problema,,no,2018
434015,237,3,1,3,"63,4783473411325",junio,este municipio,cosquilleo,noche,Trabajo/Estudio,si,no,no,no,no,,,,,,si,si,Reporte de objetos perdidos en línea,policia,recuperar bienes,,,,no,2018
434017,237,2,2,2,"46,2680664473728",febrero,este municipio,engaño,mañana,Residencia propia,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434021,237,2,1,2,"42,443198612451",noviembre,este municipio,raponazo,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434022,237,2,1,2,"65,3620550120834",febrero,este municipio,descuido,tarde,Calle/Avenida,no,no,si,no,si,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434023,237,3,1,3,"43,4057955203833",noviembre,este municipio,atraco,noche,Entretenimiento,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434027,237,4,1,4,"41,8408076332997",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
434030,237,3,1,3,"71,6431965819115",diciembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434038,237,2,1,2,"44,0081864995346",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434050,237,3,1,3,"63,0755822885723",agosto,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434055,237,1,1,1,"49,6916629820723",agosto,este municipio,descuido,tarde,Otro lugar,si,si,si,no,no,no,no,no,no,no,si,si,Estación de Policía,policia,recuperar bienes,si,,,no,2018
434060,237,2,1,2,"65,3620550120834",diciembre,este municipio,cosquilleo,noche,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
434069,237,1,1,1,"49,6916629820723",junio,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,si,si,Estación de Policía,policia,justicia,si,,,no,2018
434079,237,2,1,2,"50,4486310408865",agosto,este municipio,descuido,mañana,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,si,Reporte de objetos perdidos en línea,policia,obligacion_ciudadana,,,,no,2018
434155,237,1,1,1,"292,104907492085",noviembre,este municipio,atraco,mañana,Transporte público,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434175,237,1,1,1,"296,905099421988",noviembre,este municipio,atraco,tarde,Vehículo,no,no,si,no,no,si,no,no,no,no,no,si,Estación de Policía,policia,justicia,si,,,no,2018
434190,237,1,1,1,"302,088335489395",noviembre,este municipio,cosquilleo,noche,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2018
434195,237,3,1,3,"344,374178752526",noviembre,este municipio,atraco,noche,Trabajo/Estudio,no,si,no,no,no,si,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
434203,237,1,1,1,"356,54351910025",noviembre,este municipio,raponazo,noche,Transporte público,si,no,no,no,no,no,no,no,si,no,si,no,,,,,,otro problema,no,2018
434241,237,1,1,1,"68,2591063669675",julio,este municipio,cosquilleo,mañana,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2018
434241,237,2,1,2,"68,2591063669675",enero,este municipio,raponazo,mañana,Transporte público,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434242,237,1,1,1,"246,513387591865",septiembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,si,no,no,no,,,,,,trámites engorrosos,no,2018
434243,237,1,1,1,"355,063482131418",diciembre,este municipio,atraco,madrugada,Calle/Avenida,si,si,no,no,no,si,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
434252,237,3,1,3,"113,75252095845",junio,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
434261,237,3,1,3,"137,341977386053",septiembre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
434264,237,1,1,1,"103,713081643661",junio,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434268,237,1,1,1,"113,900486321789",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,si,no,no,no,no,no,no,,,,,,miedo a represalias,no,2018
434281,237,2,1,2,"110,112159543458",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434282,237,2,1,2,"137,341977386053",diciembre,otro,descuido,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434293,237,2,1,2,"113,900486321789",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,C.A.I.,policia,recuperar bienes,si,,,no,2018
434295,237,4,1,4,"129,619794244779",septiembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434299,237,4,1,4,"134,352132810317",diciembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,si,si,denuncias en línea,fiscalia,obligacion_ciudadana,,,,no,2018
434313,237,2,1,2,"95,1871656320667",noviembre,este municipio,atraco,madrugada,Trabajo/Estudio,no,no,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434316,237,3,1,3,"120,876790150098",junio,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,si,no,,,,,,consideró innecesario,no,2018
434319,237,1,1,1,"120,423951459284",diciembre,este municipio,descuido,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,implicación de conocidos,no,2018
434341,237,3,1,3,"105,367165708964",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434347,237,4,1,4,"82,1498266963759",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434347,237,6,1,6,"82,1498266963759",agosto,este municipio,engaño,tarde,Mercado/Comercio,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
434352,237,1,1,1,"137,341977386053",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434355,237,1,1,1,"115,078777053709",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,si,2018
434369,237,4,1,4,"112,105191558835",junio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434370,237,2,1,2,"127,050612742086",octubre,este municipio,atraco,tarde,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434374,237,1,1,1,"129,080641972591",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434377,237,1,1,1,"116,729710265231",octubre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
434377,237,2,1,2,"116,729710265231",febrero,este municipio,atraco,tarde,Transporte público,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434380,237,3,1,3,"122,322897890384",agosto,este municipio,atraco,tarde,Transporte público,si,no,no,no,no,no,si,no,no,no,si,si,Estación de Policía,policia,justicia,no,info imprecisa,,no,2018
434381,237,1,1,1,"101,944909714274",diciembre,este municipio,atraco,mañana,Vehículo,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,miedo a represalias,no,2018
434382,237,4,1,4,"459,116281113113",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
434383,237,6,1,6,"456,692368752296",diciembre,este municipio,atraco,mañana,Mercado/Comercio,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434383,237,8,1,8,"456,692368752296",diciembre,este municipio,atraco,mañana,Trabajo/Estudio,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434390,237,1,1,1,"517,078968049653",abril,otro,atraco,noche,Transporte público,si,no,no,no,no,si,no,no,no,no,no,si,denuncias en línea,policia,requisito para tramite,,,,no,2018
434390,237,2,1,2,"517,078968049653",diciembre,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,si,denuncias en línea,fiscalia,requisito para tramite,,,,no,2018
434400,237,1,1,1,"108,096121118404",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,si,si,si,no,si,no,no,si,no,si,si,Estación de Policía,policia,evitar ocurrencia,si,,,no,2018
434401,237,1,1,1,"97,5955583076422",noviembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434405,237,1,1,1,"118,10905198609",diciembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,otro problema,no,2018
434411,237,1,1,1,"112,483096376525",mayo,este municipio,fleteo,tarde,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434415,237,1,1,1,"99,0765326365617",junio,este municipio,atraco,tarde,Calle/Avenida,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434419,237,1,1,1,"206,289016873869",octubre,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,si,no,no,si,no,no,no,,,,,,consideró innecesario,si,2018
434420,237,2,1,2,"278,544091115189",noviembre,este municipio,raponazo,madrugada,Calle/Avenida,no,si,si,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434420,237,4,1,4,"278,544091115189",mayo,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,miedo a represalias,no,2018
434421,237,1,1,1,"194,44285478592",abril,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,si,no,no,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
434430,237,2,1,2,"97,5955583076422",diciembre,este municipio,atraco,tarde,Calle/Avenida,no,si,no,no,no,no,si,no,si,no,no,no,,,,,,miedo a represalias,no,2018
434436,237,6,1,6,"100,020926812152",junio,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,si,si,Estación de Policía,policia,recuperar bienes,no,trato inadecuado,,no,2018
434443,237,1,1,1,"133,877531508809",enero,este municipio,atraco,madrugada,Vehículo,si,si,si,no,no,si,no,no,no,no,si,si,C.A.I.,policia,justicia,si,,,no,2018
434452,237,4,1,4,"127,723145696274",agosto,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,si,no,no,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
434454,237,1,1,1,"116,994110336433",noviembre,este municipio,atraco,mañana,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434459,237,1,1,1,"102,260871555837",enero,este municipio,atraco,tarde,Calle/Avenida,si,si,si,si,no,si,no,no,si,no,no,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
434459,237,2,1,2,"102,260871555837",enero,este municipio,atraco,tarde,Calle/Avenida,si,si,si,si,no,si,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
434464,237,4,1,4,"131,207814935363",mayo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,si,no,,,,,,consideró innecesario,no,2018
434466,237,2,1,2,"99,0765326365617",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,si,no,no,si,Estación de Policía,policia,recuperar bienes,si,,,no,2018
434482,237,3,1,3,"109,884621762907",octubre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,si,no,no,no,,,,,,consideró innecesario,no,2018
434486,237,1,1,1,"87,0736309316851",octubre,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,requisito para tramite,si,,,no,2018
434507,237,5,1,5,"105,895633663262",noviembre,este municipio,atraco,madrugada,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434510,237,1,1,1,"125,512970566764",noviembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434532,237,1,1,1,"103,144508436934",diciembre,este municipio,atraco,madrugada,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434545,237,2,1,2,"127,816368032203",julio,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
434549,237,1,1,1,"126,996503530725",febrero,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434549,237,4,1,4,"126,996503530725",mayo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434552,237,4,1,4,"109,282390965069",enero,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434561,237,4,1,4,"109,282390965069",agosto,este municipio,raponazo,mañana,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434562,237,1,1,1,"113,302960878003",abril,este municipio,raponazo,noche,Calle/Avenida,no,si,si,no,no,si,no,no,no,no,no,no,,,,,,otro problema,no,2018
434567,237,1,1,1,"131,881648405315",febrero,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
434569,237,3,1,3,"101,286707766072",marzo,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434578,237,5,1,5,"74,8292779365982",enero,este municipio,raponazo,mañana,Calle/Avenida,si,si,si,no,no,si,no,no,si,no,si,no,,,,,,consideró innecesario,no,2018
434584,237,1,1,1,"118,032046505817",septiembre,este municipio,atraco,noche,Calle/Avenida,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434591,237,1,1,1,"108,096121118404",noviembre,este municipio,raponazo,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
434596,237,5,1,5,"116,455154413708",julio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,si,no,no,no,no,no,,,,,,consideró innecesario,si,2018
