DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
400897,237,1,1,1,"585,916898279721",10,2,4,4,5,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,1.0,1.0,2.0,1.0,,2,2018
400899,237,2,1,2,"454,082669463284",9,1,2,3,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400904,237,2,1,2,"585,916898279721",11,1,4,2,2,1,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400908,237,3,1,3,"643,949718884304",4,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400908,237,4,1,4,"643,949718884304",8,1,3,4,2,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400916,237,1,1,1,"775,383614795861",8,1,4,3,7,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
400919,237,1,1,1,"438,331318580704",12,1,4,3,3,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400925,237,3,1,3,"321,516742770164",2,1,4,2,6,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,5.0,2,2018
400926,237,3,1,3,"835,861402365492",1,1,4,1,2,2,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400927,237,2,1,2,"620,665477799687",5,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,1.0,,,2,2018
400928,237,2,1,2,"356,971700139219",5,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400930,237,1,1,1,"810,540740266755",7,1,4,3,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400931,237,3,1,3,"321,516742770164",8,1,4,4,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400931,237,5,1,5,"321,516742770164",10,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400932,237,2,1,2,"321,516742770164",12,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
400932,237,3,1,3,"321,516742770164",3,1,4,3,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400932,237,4,1,4,"321,516742770164",9,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400932,237,5,1,5,"321,516742770164",8,1,4,3,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400933,237,1,1,1,"730,499896113931",11,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400939,237,1,1,1,"720,369060233945",10,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,2.0,1.0,,2,2018
400940,237,4,1,4,"339,469197154808",4,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400940,237,1,1,1,"339,469197154808",6,1,4,2,2,2,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400940,237,2,1,2,"339,469197154808",11,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
400941,237,3,1,3,"321,516742770164",9,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,1.0,1.0,,,2,2018
400942,237,2,1,2,"321,516742770164",6,1,4,3,4,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400942,237,3,1,3,"321,516742770164",12,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400948,237,2,1,2,"488,104399850374",3,1,4,3,8,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,3.0,1.0,2.0,2.0,1.0,,2,2018
400955,237,2,1,2,"848,100160013543",10,1,4,4,2,2,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,1.0,2.0,1.0,,2,2018
400956,237,3,1,3,"1125,53544533115",12,1,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400957,237,3,1,3,"727,886653144259",4,1,4,3,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400958,237,2,1,2,"321,516742770164",10,1,3,4,2,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,2.0,4.0,,2,2018
400958,237,4,1,4,"321,516742770164",12,2,3,4,8,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400964,237,2,1,2,"566,509700887722",12,1,7,3,2,2,2,2,2,1,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400964,237,3,1,3,"566,509700887722",3,1,4,3,8,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,2.0,1.0,,2,2018
400970,237,6,1,6,"904,059253138604",11,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
400975,237,3,1,3,"321,516742770164",12,1,4,4,1,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
400976,237,1,1,1,"600,210320457179",12,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400979,237,1,1,1,"910,244322701014",3,1,4,2,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400982,237,2,1,2,"476,566518536977",3,1,4,4,2,1,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,1.0,,,2,2018
400990,237,2,1,2,"338,50826120516",4,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,1,2018
400994,237,3,1,3,"451,048524462501",3,1,4,2,2,1,2,1,2,2,1.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,6.0,1.0,,,2,2018
400996,237,1,1,1,"690,910866439409",5,1,4,4,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400997,237,2,1,2,"409,446450618432",3,1,4,4,2,1,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
400999,237,1,1,1,"519,276793054814",4,2,4,4,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401010,237,4,1,4,"577,952384957901",5,1,1,4,2,2,2,1,2,2,,,,,,2,1,1.0,1.0,2.0,1.0,,,1,2018
401012,237,1,1,1,"434,719189749731",4,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401012,237,2,1,2,"434,719189749731",4,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401013,237,2,1,2,"476,709059657045",2,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2018
401014,237,2,1,2,"385,702453987731",2,1,2,4,3,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401015,237,1,1,1,"385,702453987731",9,1,3,3,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,1.0,,,,1,2018
401017,237,1,1,1,"385,702453987731",8,2,7,2,4,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401017,237,2,1,2,"385,702453987731",8,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,4.0,2.0,2.0,,2,2018
401018,237,1,1,1,"385,702453987731",9,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401018,237,2,1,2,"385,702453987731",8,1,4,4,8,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,9.0,2,2018
401018,237,3,1,3,"385,702453987731",7,1,4,4,4,1,1,2,2,2,1.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401023,237,3,1,3,"385,702453987731",10,1,4,2,1,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401024,237,1,1,1,"385,702453987731",11,1,7,1,7,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
401024,237,3,1,3,"385,702453987731",12,1,7,2,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
401025,237,2,1,2,"385,702453987731",7,1,7,2,7,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
401032,237,2,1,2,"385,702453987731",7,2,1,2,2,2,1,2,2,2,,,,,,2,1,3.0,1.0,6.0,1.0,,,2,2018
401033,237,1,1,1,"385,702453987731",12,1,3,3,2,1,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,5.0,1.0,,,2,2018
401036,237,1,1,1,"385,702453987731",10,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,1.0,,,2,2018
401036,237,2,1,2,"385,702453987731",12,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2018
401043,237,2,1,2,"385,702453987731",11,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2018
401047,237,1,1,1,"385,702453987731",5,1,4,3,4,1,1,1,2,2,1.0,2.0,2.0,1.0,2.0,2,1,3.0,1.0,6.0,2.0,3.0,,2,2018
401047,237,2,1,2,"385,702453987731",1,1,4,1,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,1,2018
401048,237,2,1,2,"935,439093387644",11,1,4,3,8,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401051,237,2,1,2,"979,766352403776",8,1,4,4,5,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
401055,237,1,1,1,"602,949752209197",11,1,4,1,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
401056,237,1,1,1,"387,967795883944",8,1,7,1,11,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,4.0,,,,2,2018
401057,237,2,1,2,"528,016102002724",6,2,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401061,237,1,1,1,"965,357810252545",4,1,7,4,5,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,3.0,,,,2,2018
401064,237,3,1,3,"855,741434243389",10,1,4,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,9.0,2,2018
401067,237,4,1,4,"990,994975354714",6,1,4,3,5,1,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401068,237,2,1,2,"1003,94817546972",6,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401069,237,1,1,1,"1445,5885094381",12,1,1,2,3,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401069,237,2,1,2,"1445,5885094381",10,1,1,3,5,1,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401070,237,3,1,3,"1006,39225150589",10,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401070,237,4,1,4,"1006,39225150589",9,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401076,237,1,1,1,"932,577889235996",6,1,4,2,5,1,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
401076,237,3,1,3,"932,577889235996",11,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401078,237,2,1,2,"847,09614678259",8,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401081,237,1,1,1,"1373,86120690292",11,1,1,1,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401082,237,1,1,1,"1189,74971734014",11,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,1,5.0,1.0,5.0,,,,2,2018
401082,237,2,1,2,"1189,74971734014",5,1,4,3,5,1,1,1,2,2,2.0,2.0,2.0,1.0,2.0,2,1,5.0,1.0,5.0,,,,2,2018
401084,237,1,1,1,"922,133037556495",5,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401084,237,2,1,2,"922,133037556495",8,1,4,2,5,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401086,237,1,1,1,"928,751324500033",5,1,7,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,4.0,,,,2,2018
401086,237,2,1,2,"928,751324500033",3,1,2,1,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,1.0,,,2,2018
401087,237,3,1,3,"547,430690665372",9,2,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401092,237,1,1,1,"510,928959563608",11,1,4,1,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,4.0,,,,2,2018
401095,237,1,1,1,"777,513221060407",6,1,4,3,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
401095,237,2,1,2,"777,513221060407",1,1,1,3,9,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401098,237,1,1,1,"743,338936182175",10,2,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401100,237,1,1,1,"1507,66954679475",1,1,7,3,2,1,2,2,1,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,5.0,2.0,4.0,,2,2018
401101,237,2,1,2,"1240,0528670111",8,1,7,3,3,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,6.0,,,,2,2018
401104,237,1,1,1,"726,598023307226",8,1,1,4,2,2,1,2,2,2,,,,,,2,1,4.0,1.0,6.0,,,,2,2018
401104,237,2,1,2,"726,598023307226",12,1,4,4,2,1,2,1,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,4.0,2.0,1.0,,2,2018
401107,237,1,1,1,"1177,97182965445",10,1,1,2,5,1,2,2,2,2,,,,,,2,1,4.0,2.0,1.0,,,,2,2018
401108,237,1,1,1,"1373,86120690292",10,1,3,3,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401112,237,1,1,1,"1111,34635186164",7,1,2,2,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,1.0,,,2,2018
401115,237,2,1,2,"1435,94224425957",6,1,1,3,5,1,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401117,237,2,1,2,"1055,58436114686",7,1,4,4,5,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401120,237,1,1,1,"1017,35101223115",11,1,4,2,1,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401125,237,3,1,3,"821,923745641652",5,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,2.0,5.0,,,,2,2018
401127,237,1,1,1,"990,994975354714",3,1,7,2,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401127,237,3,1,3,"990,994975354714",8,1,1,4,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401128,237,2,1,2,"975,448298932844",12,1,1,2,5,2,2,2,1,2,,,,,,2,2,,,,,,3.0,2,2018
401128,237,3,1,3,"975,448298932844",8,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401130,237,2,1,2,"1240,0528670111",9,1,8,4,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,9.0,1,2018
401131,237,1,1,1,"847,970472801419",9,1,7,2,5,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,2.0,,,,2,2018
401131,237,2,1,2,"847,970472801419",12,1,1,3,5,2,1,2,2,2,,,,,,2,1,4.0,1.0,3.0,,,,2,2018
401136,237,1,1,1,"995,737130493365",2,1,4,4,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401136,237,4,1,4,"995,737130493365",5,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,2.0,3.0,,2,2018
401144,237,1,1,1,"848,628475513358",2,1,4,4,5,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401145,237,2,1,2,"1055,58436114686",8,1,4,3,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401148,237,1,2,1,"1596,91742468207",3,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401149,237,1,1,1,"1066,02921282636",9,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401154,237,1,1,1,"1028,56161428236",3,1,1,2,5,2,1,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401157,237,2,1,2,"918,183971276682",2,2,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401157,237,3,1,3,"918,183971276682",12,1,4,3,5,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401159,237,4,1,4,"743,720135612071",11,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401161,237,1,1,1,"760,426078621291",7,2,4,4,5,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,,,2,2018
401162,237,3,1,3,"1013,37195416195",9,1,4,1,4,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,1,1,5.0,1.0,5.0,,,,2,2018
401168,237,1,1,1,"746,196741297377",6,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401168,237,2,1,2,"746,196741297377",10,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401170,237,1,1,1,"761,158347644079",3,1,4,4,1,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,2,,,,,,8.0,2,2018
401171,237,4,1,4,"722,273416055103",8,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,5.0,2.0,3.0,,2,2018
401172,237,1,1,1,"925,901826292671",11,1,2,4,7,2,2,2,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401172,237,2,1,2,"925,901826292671",8,1,4,1,2,1,1,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,2.0,2,2018
401173,237,1,1,1,"1166,34901224338",12,1,9,4,2,1,2,1,2,2,2.0,2.0,2.0,2.0,1.0,2,1,3.0,1.0,6.0,2.0,4.0,,2,2018
401180,237,1,1,1,"1225,6289572624",11,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,4.0,1.0,6.0,,,,2,2018
401181,237,1,1,1,"1240,0528670111",11,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,7.0,2,2018
401181,237,2,1,2,"1240,0528670111",11,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401182,237,4,1,4,"839,00275079429",5,1,1,2,2,1,1,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401184,237,1,1,1,"548,078345870615",11,1,7,4,1,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401186,237,1,1,1,"1160,89282450181",4,1,4,2,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401187,237,1,1,1,"975,448298932844",3,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401195,237,2,1,2,"965,357810252545",1,1,1,2,2,1,2,2,2,2,,,,,,2,1,4.0,1.0,4.0,,,,2,2018
401196,237,1,1,1,"1240,0528670111",2,1,1,2,5,2,2,2,1,2,,,,,,2,1,4.0,1.0,4.0,,,,2,2018
401198,237,1,1,1,"1108,89962252321",3,1,1,1,5,1,2,2,2,2,,,,,,2,1,4.0,1.0,1.0,,,,2,2018
401199,237,1,1,1,"1044,16348976263",10,1,4,4,1,1,1,2,2,1,1.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,4.0,,,,2,2018
401200,237,3,1,3,"726,598023307226",10,1,3,3,3,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,4.0,1.0,2.0,,,,2,2018
401203,237,2,1,2,"975,448298932844",11,1,1,4,5,2,1,2,2,2,,,,,,2,1,5.0,1.0,6.0,,,,2,2018
401204,237,1,1,1,"1309,12507414234",10,1,1,1,5,1,1,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401216,237,1,1,1,"979,427357002043",9,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2018
401218,237,1,1,1,"979,427357002043",1,1,1,4,5,1,2,2,2,2,,,,,,2,1,4.0,1.0,1.0,,,,2,2018
401219,237,3,1,3,"689,794481449032",1,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2018
401222,237,1,1,1,"1003,94817546972",10,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2018
401223,237,4,1,4,"510,928959563608",7,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401232,237,1,1,1,"794,69764139147",5,1,1,1,9,2,1,2,2,2,,,,,,2,1,1.0,1.0,6.0,2.0,3.0,,2,2018
401234,237,1,1,1,"746,196741297377",1,1,4,1,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,4.0,1.0,6.0,,,,2,2018
401235,237,1,1,1,"694,774514708522",3,1,1,2,5,1,2,1,1,2,,,,,,2,2,,,,,,3.0,2,2018
401235,237,2,1,2,"694,774514708522",11,1,2,2,2,2,2,1,2,2,2.0,2.0,2.0,2.0,1.0,2,2,,,,,,3.0,2,2018
401236,237,2,1,2,"743,338936182175",5,2,7,2,5,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401238,237,3,1,3,"764,831372222937",7,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
401244,237,1,1,1,"1471,19597610924",3,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401248,237,2,1,2,"4369,1603508418",3,1,1,2,3,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
401251,237,2,1,2,"2781,46410390858",2,1,3,3,3,2,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
401263,237,1,1,1,"1831,71187338052",10,1,8,3,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401266,237,1,1,1,"2725,97397128833",8,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401276,237,1,1,1,"2685,49743432095",4,1,3,2,4,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401280,237,1,1,1,"1820,83253152401",7,1,2,2,4,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2018
401280,237,2,1,2,"1820,83253152401",4,1,4,4,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401283,237,2,1,2,"2545,32616989651",12,1,4,2,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401283,237,4,1,4,"2545,32616989651",8,1,4,2,5,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401284,237,1,1,1,"1941,66639276024",2,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401286,237,1,1,1,"2009,83705483684",9,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401304,237,3,1,3,"972,193902887241",2,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
401306,237,1,1,1,"968,558684270768",6,1,7,2,1,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,1.0,1.0,,,,2,2018
401307,237,2,1,2,"886,044731513852",9,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
401309,237,4,1,4,"654,312533934413",4,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,1,5.0,1.0,4.0,,,,2,2018
401313,237,3,1,3,"729,994324828248",6,1,7,3,6,1,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2018
401315,237,1,1,1,"985,423202749393",6,1,3,3,2,1,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
401323,237,3,1,3,"681,720548902583",6,1,4,3,11,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401335,237,1,1,1,"787,369528022424",11,1,1,2,5,1,2,2,2,2,,,,,,2,2,,,,,,5.0,2,2018
401336,237,2,1,2,"911,183481076591",6,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,5.0,2,2018
401337,237,1,1,1,"1205,29482822003",3,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2018
401342,237,3,1,3,"47,3094775120993",8,1,3,4,2,1,2,2,1,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2018
401352,237,1,1,1,"50,4267012421657",3,1,2,2,7,2,2,2,1,2,2.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,5.0,1.0,,,2,2018
